ion_analog,voltage_ion,pressure_ion,conv_analog,voltage_conv,pressure_conv,source_file,tags,tag_list,tag_IG_on,tag_IG_off,tag_IG_fail,tag_IG_turn_on,tag_IG_slow_on,tag_CG_on,IG_state,CG_state
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
435.0,2.149487,1.990554e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
436.0,2.154428,2.036372e-07,,,,arduino_data_log20250718_151813.csv,,[],0,0,0,0,0,0,IG unknown,CG unknown
